ICS_ID,ORG_Entity,Cleaned_Entity,entity_lower,Is_Academic,Lemma_Entity,Lemma_Cleaned,Matched_Category
0188586e-eb3c-4959-aade-cf1a5602786f,MONAR,MONAR,monar,False,monar,monar,Other / Unclear
01d14c14-8282-4b6e-8086-4024e137b055,DNA,DNA,dna,False,DNA,DNA,Other / Unclear
01d14c14-8282-4b6e-8086-4024e137b055,CLKP,CLKP,clkp,False,CLKP,CLKP,Other / Unclear
01d14c14-8282-4b6e-8086-4024e137b055,VISAGE,VISAGE,visage,False,Sisage,Sisage,Other / Unclear
01fb40a7-674a-44a7-8e0d-06324491ff6c,HBSC,HBSC,hbsc,False,hbsc,hbsc,Other / Unclear
01fb40a7-674a-44a7-8e0d-06324491ff6c,HBSC,HBSC,hbsc,False,hbsc,hbsc,Other / Unclear
01fb40a7-674a-44a7-8e0d-06324491ff6c,HBSC,HBSC,hbsc,False,hbsc,hbsc,Other / Unclear
01fb40a7-674a-44a7-8e0d-06324491ff6c,Bank Dobrych Praktyk,Bank Dobrych Praktyk,bank dobrych praktyk,False,bank dobry praktyk,bank dobry praktyk,Other / Unclear
01fb40a7-674a-44a7-8e0d-06324491ff6c,Ruch SzPZ,Ruch SzPZ,ruch szpz,False,ruch Szo,ruch Szo,Other / Unclear
01fb40a7-674a-44a7-8e0d-06324491ff6c,HBSC,HBSC,hbsc,False,hbsc,hbsc,Other / Unclear
01fb40a7-674a-44a7-8e0d-06324491ff6c,HBSC,HBSC,hbsc,False,hbsc,hbsc,Other / Unclear
021216ce-bda7-4662-8399-c777c57d2779,Fido Film,Fido Film,fido film,False,fido film,fido film,Other / Unclear
02296ce6-c6f7-48cf-9179-68a865c9db2d,Ars Polony,Ars Polony,ars polony,False,arsynuł polony,arsynuł polony,Other / Unclear
02296ce6-c6f7-48cf-9179-68a865c9db2d,Geopolonistyki,Geopolonistyki,geopolonistyki,False,geopolonistyka,geopolonistyka,Other / Unclear
02296ce6-c6f7-48cf-9179-68a865c9db2d,Geopolonistyką,Geopolonistyką,geopolonistyką,False,geopolonistyka,geopolonistyka,Other / Unclear
02296ce6-c6f7-48cf-9179-68a865c9db2d,„Biuletyn”,Biuletyn,biuletyn,False,biuletyn,biuletyn,Other / Unclear
02a466ea-c64e-4c35-bb90-4af8af5b2b5f,IPM,IPM,ipm,False,IPM,IPM,Other / Unclear
02b3f0f1-1f26-416a-bf34-b23da0637c74,Dbam,Dbam,dbam,False,dbam,dbam,Other / Unclear
02c005d3-2291-4cea-bfd5-f5cf9e555d98,Legionów,Legionów,legionów,False,legion,legion,Other / Unclear
02c005d3-2291-4cea-bfd5-f5cf9e555d98,MIK,MIK,mik,False,mikt_nit,mikt_nit,Other / Unclear
02c005d3-2291-4cea-bfd5-f5cf9e555d98,MIK,MIK,mik,False,mikt_nit,mikt_nit,Other / Unclear
02c005d3-2291-4cea-bfd5-f5cf9e555d98,Mitterstill,Mitterstill,mitterstill,False,mitterstill,mitterstill,Other / Unclear
02ccc353-72f3-4e48-b9a1-a7688835d32b,Ogólnopolska Sieć Edukacyjna,Ogólnopolska Sieć Edukacyjna,ogólnopolska sieć edukacyjna,False,ogólnopolski sieć edukacyjna,ogólnopolski sieć edukacyjna,Other / Unclear
02ccc353-72f3-4e48-b9a1-a7688835d32b,Pädagogische Hochschule FHNW,Pädagogische Hochschule FHNW,pädagogische hochschule fhnw,False,pädagogische hochschule fen,pädagogische hochschule fen,Other / Unclear
02ccc353-72f3-4e48-b9a1-a7688835d32b,Brugg,Brugg,brugg,False,brugg,brugg,Other / Unclear
02ccc353-72f3-4e48-b9a1-a7688835d32b,TIK,TIK,tik,False,TIK,TIK,Other / Unclear
02ccc353-72f3-4e48-b9a1-a7688835d32b,DCU,DCU,dcu,False,deu,deu,Other / Unclear
02f2ca13-8d0f-4377-ab06-37c37f048f15,KBK,KBK,kbk,False,KBK,KBK,Other / Unclear
02f2ca13-8d0f-4377-ab06-37c37f048f15,KBK,KBK,kbk,False,KBK,KBK,Other / Unclear
02f2ca13-8d0f-4377-ab06-37c37f048f15,MDK,MDK,mdk,False,MDK,MDK,Other / Unclear
031a90be-0625-4492-816c-919e468ba232,GWSH,GWSH,gwsh,False,gwsh,gwsh,Other / Unclear
031c7df7-f84a-4322-bccf-eb23191e5d13,Scientific,Scientific,scientific,False,scientific,scientific,Other / Unclear
031c7df7-f84a-4322-bccf-eb23191e5d13,Laboratory,Laboratory,laboratory,False,laboratory,laboratory,Other / Unclear
031c7df7-f84a-4322-bccf-eb23191e5d13,Samarkand,Samarkand,samarkand,False,samarkand,samarkand,Other / Unclear
031c7df7-f84a-4322-bccf-eb23191e5d13,Samarkand,Samarkand,samarkand,False,samarkand,samarkand,Other / Unclear
031c7df7-f84a-4322-bccf-eb23191e5d13,Samarkand,Samarkand,samarkand,False,samarkand,samarkand,Other / Unclear
031c7df7-f84a-4322-bccf-eb23191e5d13,Turkestan,Turkestan,turkestan,False,turkestan,turkestan,Other / Unclear
031c7df7-f84a-4322-bccf-eb23191e5d13,Turkestan,Turkestan,turkestan,False,turkestan,turkestan,Other / Unclear
031c7df7-f84a-4322-bccf-eb23191e5d13,Bishkek,Bishkek,bishkek,False,bishkek,bishkek,Other / Unclear
031c7df7-f84a-4322-bccf-eb23191e5d13,Tashkent,Tashkent,tashkent,False,tashkent,tashkent,Other / Unclear
031c7df7-f84a-4322-bccf-eb23191e5d13,„Nowy Uzbekistan,Nowy Uzbekistan,nowy uzbekistan,False,nowy uzbekistan,nowy uzbekistan,Other / Unclear
031c7df7-f84a-4322-bccf-eb23191e5d13,Successor of Ulugbek Madrasa Oliya”,Successor of Ulugbek Madrasa Oliya,successor of ulugbek madrasa oliya,False,successor of ulugbek madrasa oliya,successor of ulugbek madrasa oliya,Other / Unclear
031c7df7-f84a-4322-bccf-eb23191e5d13,Taszkient,Taszkient,taszkient,False,taszkient,taszkient,Other / Unclear
031c7df7-f84a-4322-bccf-eb23191e5d13,ICT,ICT,ict,False,ict,ict,Other / Unclear
0340878a-5468-4fd8-88da-6822a72c7f12,Strategia Odpowiedzialnego Rozwoju,Strategia Odpowiedzialnego Rozwoju,strategia odpowiedzialnego rozwoju,False,strategia odpowiedzialny rozwój,strategia odpowiedzialny rozwój,Other / Unclear
0340878a-5468-4fd8-88da-6822a72c7f12,SME Performance Review,SME Performance Review,sme performance review,False,SME performance review,SME performance review,Other / Unclear
0340878a-5468-4fd8-88da-6822a72c7f12,Polski,Polski,polski,False,Polska,Polska,Other / Unclear
0340878a-5468-4fd8-88da-6822a72c7f12,Uniwersytecie Ekonomicznym w Katowicach,Uniwersytecie Ekonomicznym w Katowicach,uniwersytecie ekonomicznym w katowicach,False,uniwersytet ekonomiczny w Katowice,uniwersytet ekonomiczny w Katowice,Other / Unclear
0340878a-5468-4fd8-88da-6822a72c7f12,Globalnego Monitora Przedsiębiorczości,Globalnego Monitora Przedsiębiorczości,globalnego monitora przedsiębiorczości,False,globalnego monitor przedsiębiorczość,globalnego monitor przedsiębiorczość,Other / Unclear
0341bcd6-d7fa-4cea-8cab-bed15ddf428e,Jawar Nord Plus,Jawar Nord Plus,jawar nord plus,False,jawar Nord Plus,jawar Nord Plus,Other / Unclear
0341bcd6-d7fa-4cea-8cab-bed15ddf428e,Pipe Experten AS,Pipe Experten AS,pipe experten as,False,pipe experten AS,pipe experten AS,Other / Unclear
0341bcd6-d7fa-4cea-8cab-bed15ddf428e,EFMK,EFMK,efmk,False,egmko,egmko,Other / Unclear
0341bcd6-d7fa-4cea-8cab-bed15ddf428e,EFMK,EFMK,efmk,False,egmko,egmko,Other / Unclear
0341bcd6-d7fa-4cea-8cab-bed15ddf428e,Centralnej Ewidencji Emisyjności Budynków,Centralnej Ewidencji Emisyjności Budynków,centralnej ewidencji emisyjności budynków,False,centralny ewidencji emisyjność budynki,centralny ewidencji emisyjność budynki,Other / Unclear
0341bcd6-d7fa-4cea-8cab-bed15ddf428e,Polski Alarm Smogowy,Polski Alarm Smogowy,polski alarm smogowy,False,Polska alarm smogowy,Polska alarm smogowy,Other / Unclear
03433790-6ee4-49e2-8574-2fdf191c4866,BPS,BPS,bps,False,Bosidała,Bosidała,Other / Unclear
03433790-6ee4-49e2-8574-2fdf191c4866,BPPO,BPPO,bppo,False,Bpo,Bpo,Other / Unclear
03433790-6ee4-49e2-8574-2fdf191c4866,BPS,BPS,bps,False,Bosidała,Bosidała,Other / Unclear
03433790-6ee4-49e2-8574-2fdf191c4866,Polskiego PEN CLUBU,Polskiego PEN CLUBU,polskiego pen clubu,False,polski PEN clube,polski PEN clube,Other / Unclear
03433790-6ee4-49e2-8574-2fdf191c4866,BPS,BPS,bps,False,Bosidała,Bosidała,Other / Unclear
03433790-6ee4-49e2-8574-2fdf191c4866,BPPO,BPPO,bppo,False,Bpo,Bpo,Other / Unclear
03433790-6ee4-49e2-8574-2fdf191c4866,PEN CLUBIE,PEN CLUBIE,pen clubie,False,PEN CLUBIE,PEN CLUBIE,Other / Unclear
03433790-6ee4-49e2-8574-2fdf191c4866,NBR,NBR,nbr,False,Narty_ja,Narty_ja,Other / Unclear
03433790-6ee4-49e2-8574-2fdf191c4866,Electric Summer Scholl,Electric Summer Scholl,electric summer scholl,False,electric summer scholl,electric summer scholl,Other / Unclear
0371053d-7d6a-4a58-ac83-0327f07a7d7f,„Polska”,Polska,polska,False,Polska,Polska,Other / Unclear
0371053d-7d6a-4a58-ac83-0327f07a7d7f,SMP2a,SMP2a,smp2a,False,SMP2a,SMP2a,Other / Unclear
03821e3d-73e7-41d3-a2b0-7cf96b6a1236,Svalbardu,Svalbardu,svalbardu,False,svalbard,svalbard,Other / Unclear
03821e3d-73e7-41d3-a2b0-7cf96b6a1236,Climate Change,Climate Change,climate change,False,climate change,climate change,Other / Unclear
03821e3d-73e7-41d3-a2b0-7cf96b6a1236,UNFCCC,UNFCCC,unfccc,False,UNFCCC,UNFCCC,Other / Unclear
03821e3d-73e7-41d3-a2b0-7cf96b6a1236,Gądka,Gądka,gądka,False,gądka,gądka,Other / Unclear
03821e3d-73e7-41d3-a2b0-7cf96b6a1236,Norwegian Environment Agency,Norwegian Environment Agency,norwegian environment agency,False,norwegian environment agency,norwegian environment agency,Other / Unclear
03821e3d-73e7-41d3-a2b0-7cf96b6a1236,CSP UŚ,CSP UŚ,csp uś,False,Cerzy_łocent UŚ,Cerzy_łocent UŚ,Other / Unclear
03bbc369-6d46-4c83-9039-80c70124582f,Głównym Konserwatorem Przyrody,Głównym Konserwatorem Przyrody,głównym konserwatorem przyrody,False,główny konserwator przyroda,główny konserwator przyroda,Other / Unclear
03c05ae8-25f0-4b27-ae9e-8f7e203246a8,JPJO,JPJO,jpjo,False,jpjo,jpjo,Other / Unclear
03c05ae8-25f0-4b27-ae9e-8f7e203246a8,JPJO,JPJO,jpjo,False,jpjo,jpjo,Other / Unclear
03db09ca-7713-4417-8a39-8cdcdd4b0b2e,MBK,MBK,mbk,False,mrk_hpam,mrk_hpam,Other / Unclear
03db09ca-7713-4417-8a39-8cdcdd4b0b2e,MBK,MBK,mbk,False,mrk_hpam,mrk_hpam,Other / Unclear
03db09ca-7713-4417-8a39-8cdcdd4b0b2e,PO Polska Wschodnia,PO Polska Wschodnia,po polska wschodnia,False,PO Polska wschodnia,PO Polska wschodnia,Other / Unclear
03db09ca-7713-4417-8a39-8cdcdd4b0b2e,Przedsiębiorcza Polska Wschodnia,Przedsiębiorcza Polska Wschodnia,przedsiębiorcza polska wschodnia,False,przedsiębiorcza Polska wschodnia,przedsiębiorcza Polska wschodnia,Other / Unclear
03db09ca-7713-4417-8a39-8cdcdd4b0b2e,Ochrony Wód i Gospodarki Odpadami,Ochrony Wód i Gospodarki Odpadami,ochrony wód i gospodarki odpadami,False,ochrona woda i gospodarka odpad,ochrona woda i gospodarka odpad,Other / Unclear
041ae256-acbc-40f6-a067-cecfa8dd68f4,ChM”,ChM,chm,False,ChM,ChM,Other / Unclear
041ae256-acbc-40f6-a067-cecfa8dd68f4,TÜV Rheinland,TÜV Rheinland,tüv rheinland,False,to rheinland,to rheinland,Other / Unclear
041ae256-acbc-40f6-a067-cecfa8dd68f4,Centrum Badawczo-Rozwojowe,Centrum Badawczo-Rozwojowe,centrum badawczo-rozwojowe,False,centrum badawczo - rozwojowe,centrum badawczo - rozwojowe,Other / Unclear
042d49da-c94a-45fa-a76e-34f1b5133e53,Projekt Funkcjonalno-Użytkowy,Projekt Funkcjonalno-Użytkowy,projekt funkcjonalno-użytkowy,False,projekt funkcjonalno - użytkowy,projekt funkcjonalno - użytkowy,Other / Unclear
042d49da-c94a-45fa-a76e-34f1b5133e53,NtS,NtS,nts,False,NtS,NtS,Other / Unclear
044f160a-e4a0-46e0-88c6-02cc0859ee0d,ReMeDi,ReMeDi,remedi,False,ReMełi,ReMełi,Other / Unclear
044f160a-e4a0-46e0-88c6-02cc0859ee0d,ReMeDi,ReMeDi,remedi,False,ReMełi,ReMełi,Other / Unclear
044f160a-e4a0-46e0-88c6-02cc0859ee0d,ReMeDi,ReMeDi,remedi,False,ReMełi,ReMełi,Other / Unclear
044f160a-e4a0-46e0-88c6-02cc0859ee0d,ReMeDi,ReMeDi,remedi,False,ReMełi,ReMełi,Other / Unclear
044f160a-e4a0-46e0-88c6-02cc0859ee0d,ReMeDi,ReMeDi,remedi,False,ReMełi,ReMełi,Other / Unclear
044f160a-e4a0-46e0-88c6-02cc0859ee0d,EXXOMOVE,EXXOMOVE,exxomove,False,exxomove,exxomove,Other / Unclear
044f160a-e4a0-46e0-88c6-02cc0859ee0d,Zespołu PWr,Zespołu PWr,zespołu pwr,False,zespół porównac,zespół porównac,Other / Unclear
044f160a-e4a0-46e0-88c6-02cc0859ee0d,Flash Robotics,Flash Robotics,flash robotics,False,flash robotics,flash robotics,Other / Unclear
044f160a-e4a0-46e0-88c6-02cc0859ee0d,EMYS,EMYS,emys,False,emis,emis,Other / Unclear
044f160a-e4a0-46e0-88c6-02cc0859ee0d,Edinburgh,Edinburgh,edinburgh,False,edinburgh,edinburgh,Other / Unclear
044f160a-e4a0-46e0-88c6-02cc0859ee0d,Alyx,Alyx,alyx,False,alyx,alyx,Other / Unclear
044f160a-e4a0-46e0-88c6-02cc0859ee0d,EMYS,EMYS,emys,False,emis,emis,Other / Unclear
044f160a-e4a0-46e0-88c6-02cc0859ee0d,ParCEIRO,ParCEIRO,parceiro,False,parceiro,parceiro,Other / Unclear
044f160a-e4a0-46e0-88c6-02cc0859ee0d,SoCoRo,SoCoRo,socoro,False,socoro,socoro,Other / Unclear
044f160a-e4a0-46e0-88c6-02cc0859ee0d,Universidade de Lisboa,Universidade de Lisboa,universidade de lisboa,False,universidad de lisboa,universidad de lisboa,Other / Unclear
04a05619-37c5-4317-a315-83e358a0ad77,"""Eskulap""",Eskulap,eskulap,False,eskulap,eskulap,Other / Unclear
04a05619-37c5-4317-a315-83e358a0ad77,"""Eskulap""",Eskulap,eskulap,False,eskulap,eskulap,Other / Unclear
04a05619-37c5-4317-a315-83e358a0ad77,"""Eskulap""",Eskulap,eskulap,False,eskulap,eskulap,Other / Unclear
04a05619-37c5-4317-a315-83e358a0ad77,"""Eskulap""",Eskulap,eskulap,False,eskulap,eskulap,Other / Unclear
04a05619-37c5-4317-a315-83e358a0ad77,„Eskulap”,Eskulap,eskulap,False,eskulap,eskulap,Other / Unclear
04a05619-37c5-4317-a315-83e358a0ad77,„Eskulap”,Eskulap,eskulap,False,eskulap,eskulap,Other / Unclear
04a05619-37c5-4317-a315-83e358a0ad77,WCT,WCT,wct,False,wct,wct,Other / Unclear
04a05619-37c5-4317-a315-83e358a0ad77,Nexus AG,Nexus AG,nexus ag,False,nexus AG,nexus AG,Other / Unclear
04a05619-37c5-4317-a315-83e358a0ad77,"""Eskulap""",Eskulap,eskulap,False,eskulap,eskulap,Other / Unclear
04a05619-37c5-4317-a315-83e358a0ad77,Nexus AG,Nexus AG,nexus ag,False,nexus AG,nexus AG,Other / Unclear
04a05619-37c5-4317-a315-83e358a0ad77,Nexus Polska,Nexus Polska,nexus polska,False,nexus Polska,nexus Polska,Other / Unclear
04a05619-37c5-4317-a315-83e358a0ad77,HL7 Polska,HL7 Polska,hl7 polska,False,ho7 Polska,ho7 Polska,Other / Unclear
04a05619-37c5-4317-a315-83e358a0ad77,Nexus,Nexus,nexus,False,nexus,nexus,Other / Unclear
04a05619-37c5-4317-a315-83e358a0ad77,"""Eskulap""",Eskulap,eskulap,False,eskulap,eskulap,Other / Unclear
04a05619-37c5-4317-a315-83e358a0ad77,„Eskulap”,Eskulap,eskulap,False,eskulap,eskulap,Other / Unclear
04a35915-91e4-499b-8e37-c53ce6948919,RADWAR SA,RADWAR SA,radwar sa,False,radwar SA,radwar SA,Other / Unclear
04a35915-91e4-499b-8e37-c53ce6948919,PZA Loara,PZA Loara,pza loara,False,pza loara,pza loara,Other / Unclear
04a35915-91e4-499b-8e37-c53ce6948919,ZDPSR Soła,ZDPSR Soła,zdpsr soła,False,zdpsr soła,zdpsr soła,Other / Unclear
04a35915-91e4-499b-8e37-c53ce6948919,PET-PCL,PET-PCL,pet-pcl,False,petjpcz,petjpcz,Other / Unclear
04a35915-91e4-499b-8e37-c53ce6948919,Member at Large,Member at Large,member at large,False,member at large,member at large,Other / Unclear
04a6d3cb-93f0-4535-b923-4515cb01d780,SYSMEL,SYSMEL,sysmel,False,sysmel,sysmel,Other / Unclear
04a6d3cb-93f0-4535-b923-4515cb01d780,WoS,WoS,wos,False,WoS,WoS,Other / Unclear
04a6d3cb-93f0-4535-b923-4515cb01d780,SCOPUS,SCOPUS,scopus,False,scopus,scopus,Other / Unclear
04a6d3cb-93f0-4535-b923-4515cb01d780,GlobeCore,GlobeCore,globecore,False,globecore,globecore,Other / Unclear
04a6d3cb-93f0-4535-b923-4515cb01d780,FLSmidth,FLSmidth,flsmidth,False,flsmidth,flsmidth,Other / Unclear
04a6d3cb-93f0-4535-b923-4515cb01d780,Selfrag,Selfrag,selfrag,False,selfrag,selfrag,Other / Unclear
04a6d3cb-93f0-4535-b923-4515cb01d780,TUBAF Freiberg,TUBAF Freiberg,tubaf freiberg,False,tubaf freiberg,tubaf freiberg,Other / Unclear
04e099a7-5c21-4129-a623-091886cc113d,Uniwersytecie Witolda Wielkiego w Kownie,Uniwersytecie Witolda Wielkiego w Kownie,uniwersytecie witolda wielkiego w kownie,False,uniwersytet Witold wielki w kowno,uniwersytet Witold wielki w kowno,Other / Unclear
04e099a7-5c21-4129-a623-091886cc113d,Uniwersytecie w Hradec Kralowe,Uniwersytecie w Hradec Kralowe,uniwersytecie w hradec kralowe,False,uniwersytet w hradec kralowe,uniwersytet w hradec kralowe,Other / Unclear
04e099a7-5c21-4129-a623-091886cc113d,Uniwersytecie w Nikozji,Uniwersytecie w Nikozji,uniwersytecie w nikozji,False,uniwersytet w nikozji,uniwersytet w nikozji,Other / Unclear
04f6836e-0f80-48d3-b64d-37bd4949ffa3,Radonowe Stanowisko Wzorcowe,Radonowe Stanowisko Wzorcowe,radonowe stanowisko wzorcowe,False,radonowe stanowisko wzorcowe,radonowe stanowisko wzorcowe,Other / Unclear
04f6836e-0f80-48d3-b64d-37bd4949ffa3,Radonowe Stanowisko Wzorcowe,Radonowe Stanowisko Wzorcowe,radonowe stanowisko wzorcowe,False,radonowe stanowisko wzorcowe,radonowe stanowisko wzorcowe,Other / Unclear
04f6836e-0f80-48d3-b64d-37bd4949ffa3,Generalnego Dyrektora Ochrony Środowiska,Generalnego Dyrektora Ochrony Środowiska,generalnego dyrektora ochrony środowiska,False,generalny dyrektor ochrona środowisko,generalny dyrektor ochrona środowisko,Other / Unclear
04f6836e-0f80-48d3-b64d-37bd4949ffa3,Stowarzyszeniu Nowoczesne Budynki,Stowarzyszeniu Nowoczesne Budynki,stowarzyszeniu nowoczesne budynki,False,stowarzyszyć nowoczesne budynki,stowarzyszyć nowoczesne budynki,Other / Unclear
05348605-ac86-4f33-b7c2-c2a1c32217de,Amiga Info Point,Amiga Info Point,amiga info point,False,amiga info point,amiga info point,Other / Unclear
05348605-ac86-4f33-b7c2-c2a1c32217de,Monachium,Monachium,monachium,False,Monachium,Monachium,Other / Unclear
05412fa3-afb4-4791-b227-cb8dcc762465,Short Films,Short Films,short films,False,short films,short films,Other / Unclear
05412fa3-afb4-4791-b227-cb8dcc762465,Reusing,Reusing,reusing,False,reusing,reusing,Other / Unclear
05412fa3-afb4-4791-b227-cb8dcc762465,Warszawa FINA,Warszawa FINA,warszawa fina,False,Warszawa fina,Warszawa fina,Other / Unclear
05412fa3-afb4-4791-b227-cb8dcc762465,Filmpolski.pl,Filmpolski.pl,filmpolski.pl,False,filmpolski.pl,filmpolski.pl,Other / Unclear
054916cc-5ec3-482c-8bde-0b61ccbac164,APS-,APS,aps,False,APS,APS,Other / Unclear
054916cc-5ec3-482c-8bde-0b61ccbac164,POWR,POWR,powr,False,powr,powr,Other / Unclear
