ICS_ID,ORG_Entity
02ccc353-72f3-4e48-b9a1-a7688835d32b,MNiSW
02ccc353-72f3-4e48-b9a1-a7688835d32b,SPE
02ccc353-72f3-4e48-b9a1-a7688835d32b,MEN
02f2ca13-8d0f-4377-ab06-37c37f048f15,Koła Badaczy Kultury
030911a4-6da1-418c-9abd-875109a804e4,Svichado
030911a4-6da1-418c-9abd-875109a804e4,MEN
030911a4-6da1-418c-9abd-875109a804e4,Polskie Radio Dzieciom
030911a4-6da1-418c-9abd-875109a804e4,Polsat News
030911a4-6da1-418c-9abd-875109a804e4,Polskie Radio Białystok
030911a4-6da1-418c-9abd-875109a804e4,TVN
031c7df7-f84a-4322-bccf-eb23191e5d13,Registan Ensemble
031c7df7-f84a-4322-bccf-eb23191e5d13,State Museum of History of Uzbekistan
031c7df7-f84a-4322-bccf-eb23191e5d13,PL
031c7df7-f84a-4322-bccf-eb23191e5d13,UZ
031c7df7-f84a-4322-bccf-eb23191e5d13,KZ
031c7df7-f84a-4322-bccf-eb23191e5d13,Urgench State University
031c7df7-f84a-4322-bccf-eb23191e5d13,Shahi Zinda Necropolis
031c7df7-f84a-4322-bccf-eb23191e5d13,Kyrgyz State Technical University
031c7df7-f84a-4322-bccf-eb23191e5d13,ITiT
031c7df7-f84a-4322-bccf-eb23191e5d13,Chirchik State Pedagogical Institute
031c7df7-f84a-4322-bccf-eb23191e5d13,Samarkand State University
031c7df7-f84a-4322-bccf-eb23191e5d13,National University of Uzbekistan
033c8a5e-2fc4-43c2-9035-1804f21e9cc1,CDiS SZ
033c8a5e-2fc4-43c2-9035-1804f21e9cc1,Sztabu Generalnego Wojska Polskiego
033c8a5e-2fc4-43c2-9035-1804f21e9cc1,Sił Zbrojnych RP
033c8a5e-2fc4-43c2-9035-1804f21e9cc1,Centrum Doktryn i Szkolenia Sił Zbrojnych
033c8a5e-2fc4-43c2-9035-1804f21e9cc1,UMK
033c8a5e-2fc4-43c2-9035-1804f21e9cc1,Instytutu Nauk o Bezpieczeństwie UMK
033c8a5e-2fc4-43c2-9035-1804f21e9cc1,Zarządu Planowania i Programowania Rozwoju Sił Zbrojnych
0340878a-5468-4fd8-88da-6822a72c7f12,Rady ds. Przedsiębiorczości
0340878a-5468-4fd8-88da-6822a72c7f12,Rada Ministrów
0340878a-5468-4fd8-88da-6822a72c7f12,PARP
0340878a-5468-4fd8-88da-6822a72c7f12,UEKat
0340878a-5468-4fd8-88da-6822a72c7f12,GEM
0341bcd6-d7fa-4cea-8cab-bed15ddf428e,Jawar
0341bcd6-d7fa-4cea-8cab-bed15ddf428e,Politechniki Opolskiej
03433790-6ee4-49e2-8574-2fdf191c4866,Komisji Kultury Sejmu RP
03433790-6ee4-49e2-8574-2fdf191c4866,NPRH
03433790-6ee4-49e2-8574-2fdf191c4866,PIW
03433790-6ee4-49e2-8574-2fdf191c4866,IBL PAN
03433790-6ee4-49e2-8574-2fdf191c4866,Sejm
0371053d-7d6a-4a58-ac83-0327f07a7d7f,Orkiestry Filharmonii Lwowskiej
0371053d-7d6a-4a58-ac83-0327f07a7d7f,Ministerstwa Spraw Zagranicznych
0371053d-7d6a-4a58-ac83-0327f07a7d7f,Ministerstwo Spraw Zagranicznych RP
0371053d-7d6a-4a58-ac83-0327f07a7d7f,Polską Fundacją Narodową
03821e3d-73e7-41d3-a2b0-7cf96b6a1236,WGMS
03821e3d-73e7-41d3-a2b0-7cf96b6a1236,WGMS National Correspondent
03821e3d-73e7-41d3-a2b0-7cf96b6a1236,UŚ
03bbc369-6d46-4c83-9039-80c70124582f,Ministerstwa Środowiska
03bbc369-6d46-4c83-9039-80c70124582f,Wyższą Szkołę Turystyki i Ekologii
03bbc369-6d46-4c83-9039-80c70124582f,Ministerstwu Środowiska
03c05ae8-25f0-4b27-ae9e-8f7e203246a8,KoKoPol
03c05ae8-25f0-4b27-ae9e-8f7e203246a8,IFP UWr
03c05ae8-25f0-4b27-ae9e-8f7e203246a8,Kompetenz- und Koordinationszentrum Polnisch
03c05ae8-25f0-4b27-ae9e-8f7e203246a8,Szkoły
03c05ae8-25f0-4b27-ae9e-8f7e203246a8,Zakładu Językoznawstwa Stosowanego
03c05ae8-25f0-4b27-ae9e-8f7e203246a8,Zakładu
03c05ae8-25f0-4b27-ae9e-8f7e203246a8,SJPiK
03db09ca-7713-4417-8a39-8cdcdd4b0b2e,UMG
041ae256-acbc-40f6-a067-cecfa8dd68f4,UwB
041ae256-acbc-40f6-a067-cecfa8dd68f4,ChM sp. z o.o.
041ae256-acbc-40f6-a067-cecfa8dd68f4,Laboratorium Badawcze
041ae256-acbc-40f6-a067-cecfa8dd68f4,ChM z o.o.
041ae256-acbc-40f6-a067-cecfa8dd68f4,ChM
041ae256-acbc-40f6-a067-cecfa8dd68f4,Wydziału Chemii
042d49da-c94a-45fa-a76e-34f1b5133e53,NCBiR
042d49da-c94a-45fa-a76e-34f1b5133e53,Ministerstwa Infrastruktury
042d49da-c94a-45fa-a76e-34f1b5133e53,Uczelni
042d49da-c94a-45fa-a76e-34f1b5133e53,Studium Wykonalności
042d49da-c94a-45fa-a76e-34f1b5133e53,Komisji Europejskiej
042d49da-c94a-45fa-a76e-34f1b5133e53,Urzędu Żeglugi Śródlądowej
042d49da-c94a-45fa-a76e-34f1b5133e53,Urzędu
042d49da-c94a-45fa-a76e-34f1b5133e53,Rady
0442b6dd-c3a0-4fe0-8279-829c1bc25c25,Sąd Najwyższy
044f160a-e4a0-46e0-88c6-02cc0859ee0d,PWr
044f160a-e4a0-46e0-88c6-02cc0859ee0d,ACCREA
04a05619-37c5-4317-a315-83e358a0ad77,Unii Europejskiej
04a35915-91e4-499b-8e37-c53ce6948919,Straż Graniczną
04a35915-91e4-499b-8e37-c53ce6948919,PIT-RADWAR
04a35915-91e4-499b-8e37-c53ce6948919,PIT
04a35915-91e4-499b-8e37-c53ce6948919,PIT-RADWAR SA
04a35915-91e4-499b-8e37-c53ce6948919,Marynarkę Wojenną RP
04a35915-91e4-499b-8e37-c53ce6948919,PW
04a35915-91e4-499b-8e37-c53ce6948919,FRONTEX
04a6d3cb-93f0-4535-b923-4515cb01d780,NCBiR
04a6d3cb-93f0-4535-b923-4515cb01d780,OPMO
04a6d3cb-93f0-4535-b923-4515cb01d780,EIT RawMaterials
04a6d3cb-93f0-4535-b923-4515cb01d780,ELTRAF
04a6d3cb-93f0-4535-b923-4515cb01d780,Politechnika Śląska
04a6d3cb-93f0-4535-b923-4515cb01d780,AMEplus
04a6d3cb-93f0-4535-b923-4515cb01d780,AEiE
04e099a7-5c21-4129-a623-091886cc113d,Katedry Muzyki
04f6836e-0f80-48d3-b64d-37bd4949ffa3,BfS
04f6836e-0f80-48d3-b64d-37bd4949ffa3,RSW
04f6836e-0f80-48d3-b64d-37bd4949ffa3,Urząd Federalny Ochrony Radiologicznej
04f6836e-0f80-48d3-b64d-37bd4949ffa3,Centralnego Laboratorium Ochrony Radiologicznej
04f6836e-0f80-48d3-b64d-37bd4949ffa3,CLOR
04f6836e-0f80-48d3-b64d-37bd4949ffa3,UE
04f6836e-0f80-48d3-b64d-37bd4949ffa3,Centralne Laboratorium Ochrony Radiologicznej
0503a6aa-3b50-4e51-b5cf-1d6dc84b766f,IHS UŁ
05348605-ac86-4f33-b7c2-c2a1c32217de,MIP-u
05348605-ac86-4f33-b7c2-c2a1c32217de,Migrant Info Point
05348605-ac86-4f33-b7c2-c2a1c32217de,Teatr Emigrant
05348605-ac86-4f33-b7c2-c2a1c32217de,MIP
05348605-ac86-4f33-b7c2-c2a1c32217de,Fundacja Centrum Badań Migracyjnych
05412fa3-afb4-4791-b227-cb8dcc762465,Instytut Audiowizualny
05412fa3-afb4-4791-b227-cb8dcc762465,University of Chicago Press
05412fa3-afb4-4791-b227-cb8dcc762465,PWSFTviT
05412fa3-afb4-4791-b227-cb8dcc762465,Filmoteka Narodowa
054916cc-5ec3-482c-8bde-0b61ccbac164,Akademii Pedagogiki Specjalnej im Marii Grzegorzewskiej
054916cc-5ec3-482c-8bde-0b61ccbac164,APS
0578fef8-5270-4ddb-b2bc-55df038dc5f7,KGHM-ZANAM
0578fef8-5270-4ddb-b2bc-55df038dc5f7,Instytutu KOMAG
0578fef8-5270-4ddb-b2bc-55df038dc5f7,Instytucie KOMAG
05889807-e21b-4efe-8ec1-ba1ee3c79fe6,Polskiego Towarzystwa Stwardnienia Rozsianego
05889807-e21b-4efe-8ec1-ba1ee3c79fe6,Instytucie Niskich Temperatur
05889807-e21b-4efe-8ec1-ba1ee3c79fe6,UM
05889807-e21b-4efe-8ec1-ba1ee3c79fe6,NFZ
059593c3-b070-4dd9-9194-77689798c21d,GL Optic
05cfce2d-3eb8-4f5b-a50d-1403186f06b0,Gamescom
05cfce2d-3eb8-4f5b-a50d-1403186f06b0,Fundacji Indie Games Polska
05cfce2d-3eb8-4f5b-a50d-1403186f06b0,MSZ
05cfce2d-3eb8-4f5b-a50d-1403186f06b0,MKiDN
05cfce2d-3eb8-4f5b-a50d-1403186f06b0,Creative Desk Europe
05cfce2d-3eb8-4f5b-a50d-1403186f06b0,Fund. Indie Games Polska
05cfce2d-3eb8-4f5b-a50d-1403186f06b0,Deloitte
05cfce2d-3eb8-4f5b-a50d-1403186f06b0,Game Developers Conference
05cfce2d-3eb8-4f5b-a50d-1403186f06b0,PARP
05de10ff-f49a-4ae9-a488-855f9273d25c,Kościoła
05de10ff-f49a-4ae9-a488-855f9273d25c,Radio Maryja
05de10ff-f49a-4ae9-a488-855f9273d25c,Polskie Radio Dwójka
05de10ff-f49a-4ae9-a488-855f9273d25c,Radio Kraków
05f8fd27-d54b-4106-bba7-767c54eda508,Instytut
05f8fd27-d54b-4106-bba7-767c54eda508,EFSA
05f8fd27-d54b-4106-bba7-767c54eda508,Urzędem
05f8fd27-d54b-4106-bba7-767c54eda508,Narodowe Centrum Nauki
05f8fd27-d54b-4106-bba7-767c54eda508,IBPRS
05f8fd27-d54b-4106-bba7-767c54eda508,Narodowe Centrum Badań i Rozwoju
05fb8709-b7e6-4284-b643-b13a2bfe05ee,Juchowo Farm
05fb8709-b7e6-4284-b643-b13a2bfe05ee,Ministerstwo Rolnictwa
05fb8709-b7e6-4284-b643-b13a2bfe05ee,Ministerstwa
05fb8709-b7e6-4284-b643-b13a2bfe05ee,WPR
05fb8709-b7e6-4284-b643-b13a2bfe05ee,Unii Europejskiej
060e8bd4-6836-4d44-9c0d-cd0a5f74b8d7,WIŚiIM
060e8bd4-6836-4d44-9c0d-cd0a5f74b8d7,Główny Inspektorat Ochrony Środowiska
060e8bd4-6836-4d44-9c0d-cd0a5f74b8d7,Instytut Meteorologii i Gospodarki Wodnej
060e8bd4-6836-4d44-9c0d-cd0a5f74b8d7,PIB
060e8bd4-6836-4d44-9c0d-cd0a5f74b8d7,GIOŚ
060ee746-fc27-4dac-84dd-0e4205a18009,WZ UŁ
060ee746-fc27-4dac-84dd-0e4205a18009,UE
06797c1d-c9ea-4ff5-80a9-7916ed32107f,Unii Europejskiej
06823a0d-1aeb-4ff4-80e7-8bb8279a457b,NFZ
069c30f7-4963-4892-8ea0-a374da527dda,PWSFTviT
069c30f7-4963-4892-8ea0-a374da527dda,Szkoły Filmowej w Łodzi
06b48b5b-6905-4941-a012-5963d73c7bb7,RESQL
06e4cdef-1817-478a-b300-50c4c3e00b45,NFZ
06ecbbeb-a9a6-405f-94b3-a6fb0c9f7bc6,Starostwem Powiatowym w Przysusze
06ecbbeb-a9a6-405f-94b3-a6fb0c9f7bc6,Fundacją Adullam
06ecbbeb-a9a6-405f-94b3-a6fb0c9f7bc6,Urzędem Miasta Częstochowa
06ecbbeb-a9a6-405f-94b3-a6fb0c9f7bc6,TBS ZGM Częstochowa
06ecbbeb-a9a6-405f-94b3-a6fb0c9f7bc6,Urzędem Miasta Sulejówek
06ecbbeb-a9a6-405f-94b3-a6fb0c9f7bc6,WZ
0702403b-2bd4-4c6f-a86c-b382a88100e4,Urząd Miasta
07057f07-89f3-442c-9c1a-c0b8758b516e,Polska Akademia Nauk
07057f07-89f3-442c-9c1a-c0b8758b516e,UE
07057f07-89f3-442c-9c1a-c0b8758b516e,Komisję Europejską
07057f07-89f3-442c-9c1a-c0b8758b516e,Agencją REA
074dbb57-9820-44b5-9c41-79ce7080f05e,Urząd Miasta Zielona Góra
074dbb57-9820-44b5-9c41-79ce7080f05e,Radio Zachód S.A.
074dbb57-9820-44b5-9c41-79ce7080f05e,Urząd Marszałkowski Województwa Lubuskiego
074dbb57-9820-44b5-9c41-79ce7080f05e,Grupa Neuca
07574562-5d88-4aa3-8db3-705f01b8d3fb,Centrum Badań Translatorycznych
07574562-5d88-4aa3-8db3-705f01b8d3fb,Stowarzyszenia Autorów ZAiKS
07574562-5d88-4aa3-8db3-705f01b8d3fb,British Shakespeare Association
07574562-5d88-4aa3-8db3-705f01b8d3fb,UW
07574562-5d88-4aa3-8db3-705f01b8d3fb,Wydawnictw UW
07574562-5d88-4aa3-8db3-705f01b8d3fb,ESRA
07574562-5d88-4aa3-8db3-705f01b8d3fb,Stowarzyszenia Tłumaczy Literatury
076e4e60-d5cd-469b-8aca-2f56ae6c6563,DUX
076e4e60-d5cd-469b-8aca-2f56ae6c6563,NAXOS of America
076e4e60-d5cd-469b-8aca-2f56ae6c6563,Polskiego Radia
079cb2c5-85e8-48b6-a823-bb99e1ca925c,AQUA PARTNER
079cb2c5-85e8-48b6-a823-bb99e1ca925c,Polska Fundacja Technologii Bezwykopowych
079cb2c5-85e8-48b6-a823-bb99e1ca925c,SANIMET
07daa4b8-507c-4044-8829-2bb70944ca3a,WIZ
07daa4b8-507c-4044-8829-2bb70944ca3a,Wielkopolskiej Sieci Edukacyjno-Gospodarczej
07daa4b8-507c-4044-8829-2bb70944ca3a,UE
07daa4b8-507c-4044-8829-2bb70944ca3a,PP
07daa4b8-507c-4044-8829-2bb70944ca3a,WIZ PP
08112f06-12f6-4bc1-92df-00f29b4fadde,WIM
08478231-139e-48f8-9ddd-f825c3593cb6,Uniwersytecie Pedagogicznym
08478231-139e-48f8-9ddd-f825c3593cb6,Uniwersytetu Pedagogicznego
084e1ea3-81f9-4bf1-a35c-b995856a6292,Instytut Nauk Ścisłych i Technicznych Akademii Pomorskiej
084e1ea3-81f9-4bf1-a35c-b995856a6292,AP
084e1ea3-81f9-4bf1-a35c-b995856a6292,OptiNav sp. z o.o.
084e1ea3-81f9-4bf1-a35c-b995856a6292,Instytutem Nauk Ścisłych i Technicznych Akademii Pomorskiej
084e1ea3-81f9-4bf1-a35c-b995856a6292,Carl Zeiss
0866c7d5-4c77-4b26-bfa7-d240ff5d9c93,Uniwersytetu Jagiellońskiego
0866c7d5-4c77-4b26-bfa7-d240ff5d9c93,Katedrze Matematyki Obliczeniowej
089d3760-fa2c-454d-8026-fac1384aa98f,Państwowego Zakładu Higieny
089d3760-fa2c-454d-8026-fac1384aa98f,Narodowego Instytutu Zdrowia Publicznego
089d3760-fa2c-454d-8026-fac1384aa98f,SensDX S.A.
089d3760-fa2c-454d-8026-fac1384aa98f,Światowej Organizacji Zdrowia
08a3e25a-22a0-479e-9705-97baed9dbf3f,SGGW
08a3e25a-22a0-479e-9705-97baed9dbf3f,Inspekcja Jakości Handlowej Artykułów Rolno-Spożywczych
08a3e25a-22a0-479e-9705-97baed9dbf3f,UE
08a3e25a-22a0-479e-9705-97baed9dbf3f,Inspekcja Handlowa
08a3e25a-22a0-479e-9705-97baed9dbf3f,Komisję UE
08a3e25a-22a0-479e-9705-97baed9dbf3f,Komisja Europejska
08a3e25a-22a0-479e-9705-97baed9dbf3f,Unii Europejskiej
08b381a0-b432-46b4-81fb-c87e3cc65850,Genesys
08b381a0-b432-46b4-81fb-c87e3cc65850,Voicelab
08b381a0-b432-46b4-81fb-c87e3cc65850,PELCRA
08ffeb27-7093-4dcd-8e09-e1cea1e11c20,ADAMED S.A.
08ffeb27-7093-4dcd-8e09-e1cea1e11c20,Agencji Ochrony Środowiska
08ffeb27-7093-4dcd-8e09-e1cea1e11c20,WCH UŁ
08ffeb27-7093-4dcd-8e09-e1cea1e11c20,Wydziale Chemii UŁ
09033d01-fbcb-438d-b345-e09f3f61eaea,European Evaluation Helpdesk for Rural Development
09033d01-fbcb-438d-b345-e09f3f61eaea,UE
09033d01-fbcb-438d-b345-e09f3f61eaea,KE
09033d01-fbcb-438d-b345-e09f3f61eaea,Komisję Europejską
09033d01-fbcb-438d-b345-e09f3f61eaea,WPR
09033d01-fbcb-438d-b345-e09f3f61eaea,IRWiR PAN
0916c8d7-fb86-4e4f-a447-d93cdf79be29,CEN
0916c8d7-fb86-4e4f-a447-d93cdf79be29,Centrum Edukacji Nauczycieli
091baf86-8da2-491c-9c8b-53e13bbb79e8,Saksońskiej Operze Państwowej
091baf86-8da2-491c-9c8b-53e13bbb79e8,Semperoper
091baf86-8da2-491c-9c8b-53e13bbb79e8,Carus-Verlag
091baf86-8da2-491c-9c8b-53e13bbb79e8,Les Arts Florissants
093fe66e-5a4f-4e3a-b8bc-0b422fe35747,IGICHP
093fe66e-5a4f-4e3a-b8bc-0b422fe35747,ŻChZZ
095a7438-fc90-4d5c-8c78-7a3d78104583,Politechniki Łódzkiej
095a7438-fc90-4d5c-8c78-7a3d78104583,Vibroson
09b36581-5700-42df-92e6-95dd46f5174f,Instytut
09b36581-5700-42df-92e6-95dd46f5174f,NATO
09b36581-5700-42df-92e6-95dd46f5174f,WIML
09b36581-5700-42df-92e6-95dd46f5174f,Lotniczej Akademii Wojskowej
09b36581-5700-42df-92e6-95dd46f5174f,Siły Powietrzne USA
09cdfbb2-85d3-404b-81fd-c27f1f22b571,UJ
09cdfbb2-85d3-404b-81fd-c27f1f22b571,Unii Europejskiej
09d7bce1-cd6b-4450-9e27-c81f03369f32,Wydziale Fizyki PW
09d7bce1-cd6b-4450-9e27-c81f03369f32,Uniwersytet Wolverhampton
09d7bce1-cd6b-4450-9e27-c81f03369f32,WF PW
09de88a8-93ed-42dc-9050-37eb12bae060,London Philharmonic Orchestra
09de88a8-93ed-42dc-9050-37eb12bae060,Polish Cultural Institute
09de88a8-93ed-42dc-9050-37eb12bae060,Wiener Philharmoniker
09de88a8-93ed-42dc-9050-37eb12bae060,Berliner Philharmoniker
09de88a8-93ed-42dc-9050-37eb12bae060,Orchestre National de France
09de88a8-93ed-42dc-9050-37eb12bae060,Los Angeles Philharmonic Orchestra
09de88a8-93ed-42dc-9050-37eb12bae060,Israel Philharmonic Orchestra
09de88a8-93ed-42dc-9050-37eb12bae060,Boston Symphony Orchestra
09de88a8-93ed-42dc-9050-37eb12bae060,New York Philharmonic
09de88a8-93ed-42dc-9050-37eb12bae060,China National Symphony Orchestra
09e47b4f-37eb-4513-b2c1-1c18254dd50f,IA UWr
09e47b4f-37eb-4513-b2c1-1c18254dd50f,IPCN
09e47b4f-37eb-4513-b2c1-1c18254dd50f,Stowarzyszenia Polaris
0a1e3480-cbe5-43c5-b635-e419981e0ddb,Wydziale Mechanicznym PB
0a1e3480-cbe5-43c5-b635-e419981e0ddb,Katedry Budowy i Eksploatacji Maszyn
0a1e3480-cbe5-43c5-b635-e419981e0ddb,UP
0a4018bd-5d24-459f-b5f2-512e7e9e1c3d,GW
0a4018bd-5d24-459f-b5f2-512e7e9e1c3d,UWr
0a4018bd-5d24-459f-b5f2-512e7e9e1c3d,KEiAK UWr
0a4018bd-5d24-459f-b5f2-512e7e9e1c3d,Wrocławskiego Domu Literatury
0a88ad9c-4b17-4772-871a-bb16c557f127,Centralna Transdunajska Regionalna Agencja Innowacji Nonprofit Ltd.
0a88ad9c-4b17-4772-871a-bb16c557f127,Ministerstwo Administracji Publicznej Słowenii
0a88ad9c-4b17-4772-871a-bb16c557f127,Unię Europejską
0a88ad9c-4b17-4772-871a-bb16c557f127,Centrum Innowacji DEX
0a88ad9c-4b17-4772-871a-bb16c557f127,Rzeszowskiej Agencji Rozwoju Regionalnego
0a88ad9c-4b17-4772-871a-bb16c557f127,RARR
0a88ad9c-4b17-4772-871a-bb16c557f127,Instytut Sieci Technologicznej ICT
0a88ad9c-4b17-4772-871a-bb16c557f127,Regionalne Centrum Kompetencji PP2Innovate
0a9988d4-5f02-4953-af8d-ebc54032aef7,Instytucie Psychologii UKSW
0ab0b8b1-b211-42d2-94a1-2551a3188935,OPI PIB
0ac9e6a6-7808-4a79-9735-7b0545276c4a,WFOŚiGW
0ac9e6a6-7808-4a79-9735-7b0545276c4a,Ministerstwa Klimatu i Środowiska
0ac9e6a6-7808-4a79-9735-7b0545276c4a,Wojewódzki Fundusz Ochrony Środowiska i Gospodarki Wodnej
0ac9e6a6-7808-4a79-9735-7b0545276c4a,Uniwersytet Rolniczy w Krakowie
0ac9e6a6-7808-4a79-9735-7b0545276c4a,NIK
0acaeeae-4f1c-411b-ac33-8f752b6bfd86,Instytutu Matematyki US
0acaeeae-4f1c-411b-ac33-8f752b6bfd86,Sił Zbrojnych RP
0acaeeae-4f1c-411b-ac33-8f752b6bfd86,Uniwersytet Szczeciński
0acaeeae-4f1c-411b-ac33-8f752b6bfd86,Wojsk Obrony Cyberprzestrzeni
0acaeeae-4f1c-411b-ac33-8f752b6bfd86,MON
0acaeeae-4f1c-411b-ac33-8f752b6bfd86,Instytucie Matematyki US
0acaeeae-4f1c-411b-ac33-8f752b6bfd86,Dyrekcji Instytutu Matematyki US
0acaeeae-4f1c-411b-ac33-8f752b6bfd86,Ministerstwa Obrony Narodowej
0acb26d4-2f6b-4ba9-a2a1-f108029b5f0d,Ekoinwentyka
